(La/Yb)N,(La/Nd)N,(Gd/Yb)N,Eu/Eu*,YbN,REE+Y,LREE,Sr/Y,Mn,Sr,Y,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,花岗岩类型
13.93920541,1.265906805,4.151891049,0.128729224,311.1764706,7609.29,6027.68,0.428726877,8.419475544,5.966119316,6.811671623,6.924038835,7.883766834,5.850428323,7.37028097,5.82556327,2.570546512,5.570919451,3.516335695,5.217439459,3.439510865,4.326196128,2.243284021,3.958659537,1.863948379,I型
8.049395641,1.140719405,3.115666295,0.065343598,938.8235294,15357.37,11416.67,0.114360087,8.940193217,5.564201209,7.731221456,7.479197791,8.519448953,6.521830821,8.029569513,6.60267583,2.684444079,6.38806592,4.384366158,6.127271611,4.381850458,5.304896152,3.295209195,5.062926883,2.982865934,I型
2.491040376,0.88591664,1.789491902,0.038484713,1405.882353,10696.4,6256.7,0.037259259,8.943942172,4.600920664,7.889392553,6.71009409,7.856977833,5.955275887,7.51325735,6.319012517,1.923367394,6.237347484,4.36942192,6.198134583,4.509634262,5.503642178,3.592040462,5.46671975,3.416408857,I型
2.153402507,0.777658899,1.87579509,0.037196315,1402.941176,10583.46,5899.03,0.050758377,8.096214111,4.95888702,7.938182717,6.562348556,7.773263639,5.899896591,7.495846682,6.352836823,1.927705796,6.282354135,4.458209218,6.283333453,4.590263996,5.600783525,3.650670167,5.464625508,3.403953763,I型
17.35755468,1.324841048,4.750376107,0.074552437,308.2352941,9016.28,7306.37,0.298577236,8.517615811,5.67266767,6.880011398,7.133864524,8.093567859,6.044081446,7.534602878,5.972219828,2.163182789,5.696082594,3.622667471,5.309623415,3.518648186,4.370989284,2.292575312,3.949162789,1.867020578,I型
1.229014284,0.924496479,1.195311647,0.042733084,1783.529412,9114.18,3843.93,0.022857999,8.941358191,4.324441345,8.101512605,6.241535199,7.353771294,5.436379471,7.002072079,5.964626777,1.754862983,6.071751805,4.385601488,6.334654463,4.725554404,5.812075194,3.88381252,5.704648851,3.677268607,I型
1.955866551,0.83292272,1.60055009,0.044550788,1894.117647,12860.89,6837.19,0.033174603,9.000383482,4.821277035,8.225864789,6.766314982,7.920320611,6.024405571,7.63116024,6.481531447,2.242084595,6.423851129,4.621015132,6.468054199,4.779436611,5.798355922,3.90601323,5.764807743,3.72981582,I型
1.136253314,0.809654008,1.368989945,0.080894197,1329.411765,7093.06,2905.46,0.029924242,8.475228033,4.359216259,7.866919697,5.869201375,7.040679506,5.154999339,6.76238049,5.794426581,2.228291273,5.913560407,4.228153196,6.131581963,4.498669239,5.539289517,3.600203773,5.410791197,3.352521589,I型
1.646222608,0.940856316,1.449118616,0.029405501,1786.470588,10763.4,5066,0.020896359,9.025670802,4.301908914,8.168706375,6.5354538,7.634312179,5.706669801,7.278449487,6.205897713,1.601283895,6.265948099,4.539752168,6.438433951,4.812199575,5.850999655,3.908007249,5.70629657,3.678522526,I型
5.119007375,1.09850239,2.192091374,0.0645181,792.9411765,9031.84,6217.24,0.117492711,8.823558984,5.295557788,7.43555386,6.857682839,7.891924091,5.912024486,7.445765894,6.058642698,2.136606991,5.867600459,3.942396052,5.729337469,4.000261598,5.007493268,3.057250558,4.894048396,2.828882744,I型
4.173463396,1.076475522,1.965786239,0.057033875,912.9411765,9027.66,5925.44,0.097631579,8.792368813,5.212823288,7.537994666,6.794390942,7.834157272,5.868217865,7.402729485,6.079243106,2.03824767,5.899559102,4.020069091,5.826108143,4.134246609,5.135379619,3.209266765,5.034970805,2.980853861,I型
7.6689066,1.012842765,4.074975219,0.04752742,476.4705882,8235.07,5801.82,0.128581611,7.988172629,5.184945014,7.234753581,6.752553297,7.783604993,5.83896688,7.421823144,6.120518101,1.911705455,5.978266027,4.005731928,5.699971574,3.889035963,4.769336925,2.711312015,4.384705352,2.230725965,I型
6.917175651,0.962238072,3.58089599,0.051677171,841.1764706,13433.08,9565.88,0.091090005,8.074596585,5.295061387,7.689585681,7.217782267,8.284504977,6.347484366,7.938306492,6.612027936,2.466702297,6.417409883,4.44317134,6.169561211,4.400267184,5.287530298,3.242366714,4.953100828,2.860045104,I型
6.821665375,1.056926964,3.249913104,0.051368809,576.4705882,8557.56,6041.56,0.135135135,8.152719701,5.288085773,7.288182867,6.826001203,7.826696016,5.879350738,7.452666439,6.118341822,1.974225812,5.942547944,3.974565335,5.68998813,3.899126866,4.794234476,2.831070685,4.575223676,2.425759557,I型
6.417943593,0.996780747,3.341657062,0.054058794,894.1176471,13163.5,9287,0.085067265,8.124719604,5.235212283,7.698142365,7.203908368,8.266894459,6.319363005,7.889163656,6.560174574,2.476752633,6.409299538,4.43380359,6.154962411,4.360559735,5.268328091,3.265356232,5.014136718,2.88805814,I型
20.11895684,1.295524768,5.103039897,0.11605744,244.1176471,7948.37,6636.76,0.6,6.953574395,6.051225325,6.560668043,7.048286017,7.974803358,5.97357838,7.47140102,5.829933269,2.456549925,5.534482054,3.444309454,5.091238582,3.260680821,4.145966622,2.071433764,3.715949625,1.623345606,I型
7.991959866,0.961259073,4.069161063,0.057813278,747.0588235,13471.33,9818.97,0.106682809,7.386668142,5.38475866,7.621271006,7.243553199,8.312052218,6.387571255,7.965095361,6.616009361,2.584859374,6.426576144,4.412399682,6.107861995,4.320528567,5.205149189,3.130525294,4.834443284,2.72586415,I型
9.338307953,1.091757026,3.896843916,0.065324527,660.5882353,12405.7,9359.9,0.14748538,7.96749042,5.51999083,7.43263415,7.276229029,8.286995638,6.330001403,7.870471523,6.463182308,2.549073294,6.260293042,4.22959724,5.921789744,4.132658046,5.014093953,2.962406688,4.711430059,2.616814794,I型
5.741959371,1.139047117,2.691303717,0.071295575,710.5882353,8972.2,6044.9,0.126436782,8.181894281,5.383395953,7.450025893,6.862866884,7.847371611,5.870175086,7.414705677,6.076066339,2.28438074,5.963114222,4.098742123,5.872866945,4.118246267,5.038144511,3.041265262,4.784392483,2.693507415,I型
13.49067499,1.154082899,4.879807111,0.069121418,651.1764706,16472.38,12973.27,0.14380508,7.680150872,5.615228914,7.553142513,7.629752638,8.636530726,6.636032615,8.168477479,6.713124053,2.840816875,6.470881739,4.424347255,6.07404397,4.292470614,5.154999406,3.048349117,4.697080037,2.569328128,I型
9.333097432,1.107925984,3.84403491,0.064702945,462.9411765,8737.21,6493.58,0.180122324,8.03247848,5.451903858,7.164640033,6.920140194,7.921396844,5.958093873,7.499681252,6.102531216,2.17564754,5.891117935,3.841725377,5.565114801,3.791085384,4.707819047,2.657830574,4.355899353,2.225381217,I型
8.970551969,0.993905599,4.5303396,0.057895588,734.7058824,14473.78,10622.51,0.118410042,7.742117596,5.529854788,7.66207363,7.342390719,8.395336782,6.455786824,8.030534609,6.690022721,2.66668405,6.517262528,4.499811619,6.171629464,4.396610873,5.270366828,3.148992643,4.817769615,2.684744299,I型
5.119982992,0.947643668,3.108702426,0.043360649,840.5882353,10850.56,7212.25,0.074918567,7.948119354,5.071172771,7.661143397,6.916226295,7.997985985,6.074141513,7.652033863,6.39286581,2.102059183,6.275302704,4.329749411,6.048667753,4.305929767,5.229841802,3.187394691,4.952401283,2.824771138,I型
4.913914351,0.948472988,2.99521772,0.047578899,1023.529412,12691.46,8406.66,0.07672,8.296446594,5.246221569,7.812431511,7.072056236,8.145615472,6.231865365,7.806989048,6.558773032,2.358344402,6.435024429,4.519441475,6.243373369,4.493141309,5.415163449,3.389850702,5.149311497,3.041419243,I型
8.731327655,1.031511783,4.065576626,0.058437623,722.9411765,13449.6,9914.1,0.112025948,8.077976524,5.403644114,7.591285963,7.299218547,8.330798261,6.389899545,7.950223913,6.586437314,2.564458213,6.392878808,4.388067581,6.057970145,4.307265773,5.183170283,3.0965789,4.801627214,2.645388167,I型
3.229265689,0.912538649,2.370579806,0.02889166,1488.235294,13848.8,8338.2,0.030121951,8.049349802,4.582866011,8.083984202,7.026574352,8.131185207,6.218153103,7.800130034,6.642154641,1.965927009,6.575476265,4.696167855,6.452574014,4.749003155,5.730006344,3.741496298,5.523645686,3.429354021,I型
8.613859562,0.992458928,4.003796612,0.060811679,808.2352941,15109.37,11172.17,0.0888,7.855599549,5.287085273,7.707070996,7.397198956,8.447522535,6.505835176,8.086799448,6.699814721,2.711165776,6.489091651,4.469624867,6.150751879,4.394165884,5.288530798,3.19066534,4.913152577,2.795506583,I型
7.995780591,1.059327994,3.609083536,0.052920524,600,10227.78,7390.78,0.119642857,8.201875786,5.293073314,7.414934573,7.024816883,8.03674674,6.092200694,7.649212986,6.288240859,2.164322391,6.087378892,4.129513781,5.76098568,4.016463573,4.924687365,2.859891124,4.615229011,2.609542035,I型
5.373563218,0.982666667,2.980954778,0.048909648,682.3529412,8718.27,5910.47,0.121818182,7.82050823,5.293073314,7.396916067,6.756011514,7.793433082,5.867937949,7.455527671,6.148387,1.975602274,6.024786042,4.077128646,5.785602308,4.035915999,4.966947174,2.941680557,4.743846389,2.638320999,I型
5.308016878,0.917033697,3.267639903,0.045918389,941.1764706,12405.54,8414.24,0.074608696,8.099822052,5.134934593,7.729049902,7.065322204,8.133508088,6.22601169,7.833964107,6.548906849,2.318147602,6.438194004,4.45014001,6.154962411,4.41235923,5.325826583,3.269136955,5.065430013,2.967675768,I型
6.15197476,1.033982224,3.159948269,0.052246892,652.9411765,9087.74,6286.84,0.13030303,7.956813549,5.360406435,7.396916067,6.847233424,7.871404811,5.919231243,7.495846682,6.154709466,2.051084817,6.039038065,4.041196637,5.773369739,4.032407223,4.960026731,2.920515746,4.699786399,2.624035042,I型
10.64796591,0.986189549,5.373744131,0.036320984,359.4117647,8198.25,6124.17,0.171187943,7.334504259,5.252976596,7.016586933,6.798810839,7.834939439,5.886521204,7.494748384,6.142024307,1.653876345,5.97298897,3.907167361,5.594978909,3.785926687,4.621051364,2.465163616,4.102768064,1.945173819,I型
4.453034293,0.756398856,3.686539623,0.01542049,876.4705882,11736.74,7537.54,0.024170813,8.269964907,4.0553705,7.776597058,6.818462126,7.98797255,6.114106648,7.779679423,6.610697264,1.283829665,6.487586759,4.518360978,6.268065981,4.479748252,5.361316468,3.29152595,4.994202504,2.854347083,I型
8.149962948,0.931651836,4.595836713,0.029004539,492.3529412,9264.68,6695.85,0.102112676,7.874575451,4.966502149,7.246797651,6.846182451,7.919961609,5.978603517,7.599009395,6.273425773,1.570824688,6.131342015,4.077128646,5.786210026,4.002074836,4.862352649,2.732832246,4.417495175,2.30764752,I型
2.875302989,0.747144923,2.738727546,0.01151918,1382.352941,13249.09,7793.09,0.012664577,8.750983597,3.688598191,8.056161696,6.836673663,8.010855326,6.135971357,7.810200612,6.717920225,1.120017074,6.646031134,4.738689761,6.498313694,4.708717498,5.653173912,3.637442118,5.449841712,3.342050289,I型
9.410263958,1.038166265,4.14191139,0.051473877,430,8406.19,6328.41,0.181399317,7.870808968,5.349180872,7.054852471,6.854559464,7.895242066,5.906921749,7.499134356,6.089610564,1.939183684,5.891937943,3.843425335,5.530808102,3.735898968,4.606323558,2.514515735,4.282084564,2.15776544,I型
5.836295779,0.867694364,3.826848286,0.021617052,896.4705882,13581.29,9240.49,0.027580645,8.048086378,4.215141231,7.80439934,7.111535047,8.230714802,6.303190146,7.935481631,6.692479725,1.694774238,6.547502413,4.55654165,6.292163533,4.516156024,5.399177318,3.313424635,5.016764841,2.876946915,I型
6.794577893,0.99607542,3.28946108,0.046018507,747.0588235,11394.07,8188.67,0.091351351,8.262340982,5.119667121,7.511326419,7.081242105,8.142746029,6.182004589,7.767205249,6.415780069,2.151714774,6.213863039,4.226707065,5.950549897,4.174687578,5.090079859,3.055383144,4.834443284,2.71999903,I型
4.126189775,0.81501341,3.106433543,0.018428578,860,10133.35,6512.57,0.027830637,8.573345889,4.058795161,7.639030052,6.723260049,7.85926966,5.96013834,7.609841603,6.408145825,1.264411579,6.297403051,4.351699937,6.092103152,4.296527415,5.196415509,3.186165434,4.975231745,2.84804153,I型
10.59497542,1.034426544,4.477778522,0.052727402,448.8235294,9776.49,7473.26,0.162693498,8.004811948,5.337827865,7.152332185,7.015982903,8.065095095,6.08321187,7.664166536,6.241195495,2.10327057,6.012752203,3.942396052,5.652505037,3.843384883,4.714055147,2.604265468,4.324929136,2.143908405,I型
5.876397178,0.826319929,4.494786603,0.0148398,556.4705882,8962.27,5905.46,0.03402418,7.609199136,4.068999331,7.448300267,6.641531418,7.751829744,5.86119635,7.514335517,6.32257124,0.970172106,6.231527875,4.219444869,5.958252117,4.163959506,5.050907926,2.882919381,4.539913674,2.390041475,I型
4.04700578,0.859707735,2.808511314,0.028872164,1081.176471,12069.61,7826.51,0.041925091,8.746277705,4.635120382,7.805608286,6.932755597,8.057300823,6.155059954,7.76594923,6.575463267,1.865185439,6.425454978,4.475284191,6.221992574,4.434938918,5.368265766,3.403139935,5.204104408,3.114511127,I型
4.319168174,0.844238456,3.16127911,0.025337169,823.5294118,9865.88,6375.78,0.051584158,8.389153424,4.636080536,7.599238291,6.725635347,7.839619635,5.942885434,7.576986482,6.381208725,1.556286529,6.271571357,4.303292841,6.062589091,4.215021649,5.166363164,3.144728244,4.93189862,2.871344659,I型
13.02221981,1.100691584,5.354051147,0.055167892,274.1176471,6965.82,5381.44,0.254576659,7.193386559,5.394695508,6.761465876,6.729187748,7.734259119,5.767294423,7.315279896,5.908722956,1.822826165,5.698406246,3.623461436,5.297812254,3.465249888,4.319630116,2.179166463,3.831856739,1.659853023,I型
7.829172086,1.015090973,4.001487905,0.081195917,469.4117647,8153.55,5836.11,0.147332317,8.517615811,5.254011793,7.16769347,6.758310366,7.791393514,5.855259937,7.425362971,6.10738881,2.426336147,5.945141979,3.936610115,5.674483944,3.901132885,4.771854761,2.696034402,4.369779702,2.232855891,I型
7.146164126,0.993180565,3.744288913,0.038273317,471.7647059,7553.98,5412.68,0.129975021,7.670976496,5.040265234,7.079295323,6.672029335,7.710635973,5.781435452,7.360902971,6.053076821,1.617157244,5.883707444,3.868583894,5.587966516,3.793320022,4.695228953,2.645234187,4.374779713,2.222160602,I型
4.278337761,0.910530942,2.887717401,0.027705509,762.3529412,8742.8,5597.91,0.050694444,8.402546482,4.542592112,7.523148158,6.638947437,7.716374236,5.837236276,7.414705677,6.2469592,1.498143136,6.103871354,4.151596698,5.908169558,4.126278439,5.035572162,3.047407498,4.854708982,2.755946418,I型
3.231338111,0.760819064,3.219979471,0.013058245,1027.647059,10888.85,6419.05,0.017932111,8.294966209,3.817539859,7.837319227,6.656896637,7.795875086,5.971056311,7.61228719,6.576841627,1.106987573,6.511397408,4.578158549,6.336933767,4.535469929,5.462484105,3.396517394,5.153326415,3.022279902,I型
8.142074756,0.942784184,5.054375876,0.023024439,465.8823529,8971.75,6308.39,0.070204082,7.293009996,4.626437259,7.28140318,6.789951423,7.84156327,5.954249193,7.530900149,6.306456299,1.375637214,6.171182884,4.139037663,5.843756511,4.046369056,4.899185072,2.753899096,4.362232496,2.214605251,I型
5.921766441,0.906859534,4.261895615,0.01486335,391.1764706,6008.23,3905.59,0.044736842,7.885790522,3.98613256,7.091707563,6.29676683,7.326196607,5.46401141,7.076565383,5.930252027,0.574061603,5.825868196,3.817617451,5.562078745,3.745544967,4.648924385,2.520915757,4.187458145,2.044987062,I型
2.019232041,0.714250343,2.536210329,0.008727393,1876.470588,14759.61,7917.91,0.00721519,9.104523742,3.339672494,8.269856358,6.788838457,7.994326024,6.200242177,7.807391058,6.927576096,1.059999064,6.87481428,4.991063665,6.749959248,4.941289207,5.856681489,3.909997299,5.7554473,3.650566449,I型
1.407819972,0.690271362,1.888337388,0.015615813,2205.882353,14124.02,6592.42,0.00956833,9.229363626,3.776454921,8.424368637,6.589898508,7.795875086,6.044081446,7.642599831,6.741561988,1.477985679,6.741574986,4.948386851,6.777389539,5.026764939,5.981677979,4.084668727,5.917182224,3.8570776,I型
0.80577951,0.781842149,1.559518214,0.012075636,1516.470588,7239.96,2451.53,0.010429258,9.752719534,3.403223685,7.96498091,5.657169049,6.772415519,4.994929788,6.585302306,5.965642521,0.539967391,6.175513234,4.53551038,6.367631124,4.621949815,5.605893025,3.700674303,5.542440288,3.446252239,I型
0.992227857,0.79136679,1.644381943,0.008136291,1731.176471,9041.58,3392.84,0.011036886,9.604299529,3.627354566,8.132483964,5.997727244,7.129203579,5.313139765,6.913751801,6.200293215,0.356489096,6.360916457,4.696167855,6.533456403,4.777769944,5.759783647,3.82497202,5.674855853,3.531364882,I型
1.165577289,0.953307131,1.52581071,0.012953966,1527.647059,7894.06,3101.3,0.014080164,9.711059066,3.705776528,7.967381871,6.033673703,7.079700572,5.194747085,6.763522695,6.022857335,0.633699869,6.161005207,4.528043679,6.362864347,4.622923999,5.620349366,3.715756078,5.549783316,3.483793487,I型
0.901966065,0.619783596,2.122689859,0.012685209,2764.705882,15415.32,5771.42,0.011402878,8.784832982,4.139232268,8.611738888,6.370484406,7.567126424,5.847289499,7.530900149,6.87888292,1.500357977,7.084368987,5.36225537,7.153491241,5.371009236,6.301948241,4.349982279,6.142988892,3.994009911,I型
1.120470268,0.659959261,2.112982057,0.009015139,2549.411765,14916.6,6168.3,0.009639498,9.239976364,3.88566203,8.526165326,6.506339662,7.638127157,5.895548758,7.603947676,6.886996555,1.123248094,6.998713543,5.270286881,7.008841211,5.215782709,6.168157546,4.23187909,6.061917287,3.952959372,I型
0.856242422,0.759847993,1.596801393,0.017977016,1475.882353,7282.91,2557.68,0.019282979,9.377817077,4.004348,7.95149756,5.690782806,6.819912022,5.013522621,6.647450524,5.972219828,0.939635382,6.172009159,4.528043679,6.355843169,4.610184973,5.587152811,3.684116406,5.515310651,3.413146211,I型
1.430783733,0.666446886,2.244137288,0.009324239,2211.764706,14945.46,6787.06,0.008118609,9.586135559,3.671119594,8.483333083,6.608741595,7.780307381,6.013089693,7.696567271,6.868647416,1.110260899,6.916862516,5.142129112,6.886238889,5.126321911,6.06095116,4.1287575,5.919845341,3.805453235,I型
0.808676881,0.719422759,1.531882786,0.016734529,1722.352941,8356.77,2913.93,0.015813118,9.399323282,3.956279597,8.101812141,5.788064028,6.933972448,5.166356645,6.799400983,6.113975003,0.996147592,6.284939547,4.649863287,6.484810113,4.749003155,5.705595042,3.822805172,5.66974598,3.554328003,I型
0.880168776,0.719998528,1.609083536,0.010723233,1500,7681.29,2720.59,0.010249671,9.804242687,3.430186501,8.00931322,5.734552039,6.871421043,5.046524645,6.745088993,6.012739205,0.455579999,6.195880537,4.627821187,6.391461754,4.639341558,5.625003035,3.755515219,5.531519743,3.457882105,I型
0.858102829,0.750217904,1.602415067,0.010546748,1588.235294,7825.54,2774.94,0.010445318,9.828509179,3.452374416,8.012592986,5.766320712,6.897711738,5.097404105,6.735743131,6.055399702,0.486542225,6.248886074,4.600314541,6.430491098,4.675093249,5.670386041,3.727278049,5.588678157,3.491679484,I型
0.930691643,0.773374327,1.598309475,0.009704717,1619.411765,8206.09,3019.17,0.011146396,9.814560455,3.547969537,8.043225722,5.866964238,7.000073751,5.17646909,6.805987176,6.115068497,0.442921602,6.265760112,4.640339405,6.453197844,4.709610754,5.678882269,3.767737209,5.60811761,3.509347259,I型
1.234740191,0.644010578,2.230322362,0.007166879,2347.647059,14958.21,6409.61,0.007619424,9.424375097,3.643020683,8.518692331,6.521002681,7.707976397,5.938199146,7.643073652,6.869675694,0.87147273,6.970310351,5.210426493,6.973334522,5.187396523,6.095899123,4.174042365,5.97946821,3.888039826,I型
1.119315518,0.58600072,2.401549968,0.006059435,2160,13715.89,5798.99,0.008884979,9.351555508,3.688598191,8.410608454,6.339554106,7.591856425,5.830283757,7.55601921,6.834107091,0.679980622,6.960973215,5.197354411,6.940359325,5.142667867,6.063488354,4.091324326,5.896162856,3.757986697,I型
0.864182615,0.740621766,1.607127212,0.020113518,1355.882353,6867.54,2432.19,0.01576047,9.299584324,3.748640232,7.897507684,5.615209783,6.780302884,4.977349889,6.597505847,5.908722956,0.981387176,6.093651314,4.471892441,6.295819844,4.52693199,5.481627428,3.569660747,5.43050706,3.290202825,I型
10.67587066,1.033057471,5.22925255,0.050440506,454.1176471,9492.45,7895.34,1.878172589,5.379879369,6.596418593,5.96473641,7.035315667,8.168559404,6.114325491,7.684823686,6.221739628,2.112909199,6.179620016,4.188354281,5.844616479,4.126278439,4.902868317,2.686619403,4.336655655,2.201518913,A型
4.619895587,0.648540856,4.080168254,0.038310864,694.1176471,9240.38,7296.38,1.591370558,5.031572674,6.430714947,5.96473641,6.621986822,8.050706358,6.105534225,7.737047941,6.357478798,1.990619621,6.355775058,4.412399682,6.114227948,4.394165884,5.24248686,3.114357146,4.760940822,2.659374409,A型
4.415766183,0.797374051,3.333214646,0.057077832,1205.882353,13869.5,9959.2,0.026806671,5.031572674,3.760227847,7.377949454,7.129121432,8.322189886,6.379882767,8.037583661,6.661324557,2.713141411,6.705899383,4.770275827,6.487826706,4.795132927,5.666967234,3.581051341,5.313266177,3.29167993,A型
5.659097174,0.785755599,3.907615939,0.045672818,1170.588235,17618,12756.3,0.02606137,5.031572674,4.116902791,7.762821011,7.347499287,8.600279993,6.632128901,8.270639608,6.847856647,2.65210552,6.835184485,4.873954256,6.567405915,4.850924287,5.700640449,3.583809963,5.283561022,3.226895376,A型
6.061181435,0.817488632,4.061800487,0.033686419,1176.470588,19375.1,13265.9,0.016239075,5.031572674,4.043290974,8.162242955,7.421152197,8.636530726,6.669241286,8.304701322,6.872754198,2.380608772,6.878895918,4.90380722,6.594842478,4.881461011,5.730006344,3.592040462,5.288573564,3.194892645,A型
22.18821559,1.696408431,5.717921419,0.027520373,447.6470588,17056.35,12056.99,0.018052955,4.849251118,4.201896004,8.214958976,7.752539677,8.645956525,6.436947962,7.90605719,6.326117343,1.599281893,6.254605823,4.26503681,5.881188769,4.142151788,4.910194357,2.706686966,4.322304463,2.173692967,A型
5.647103951,0.773343844,4.203937182,0.043947872,647.0588235,12412.29,7099.09,0.016761658,4.743890602,4.159529608,8.246807963,6.752553297,8.004936203,6.034647414,7.691615652,6.308259726,2.082474714,6.315454083,4.350421981,6.036916736,4.320528567,5.143505026,2.997674826,4.690736563,2.624035042,A型
4.728863885,0.762022122,3.626881139,0.046322787,1270.588235,16223.4,11859.4,0.024774266,4.849251118,3.771682726,7.468249632,7.249893481,8.518659998,6.568893312,8.203704016,6.829838141,2.659074189,6.842603703,4.91113326,6.625491113,4.932754305,5.770956947,3.650412469,5.365534605,3.295363175,A型
7.139718996,0.968388648,3.846288911,0.068704676,1141.176471,18149.4,13763.7,0.032650073,4.849251118,4.192967374,7.613492649,7.554461671,8.711515199,6.676750708,8.268614291,6.811489003,3.021979683,6.79391913,4.811433899,6.481784392,4.778603625,5.614230938,3.515407236,5.258114357,3.242520694,A型
9.88372093,1.214711215,4.121824252,0.095793921,1011.764706,20664.1,14438.4,0.014482759,4.849251118,4.063910261,8.297323753,7.759313623,8.768438564,6.677996814,8.2468381,6.758933589,3.302388996,6.742742528,4.736084462,6.394773015,4.700642084,5.52360292,3.386500616,5.137750674,3.123283113,A型
6.088705721,0.89838256,3.610403817,0.089442589,758.8235294,13076.7,8212.6,0.020450504,4.743890602,4.223874911,8.112239764,6.987178031,8.188795715,6.173790991,7.776368162,6.317228396,2.801248678,6.322584238,4.346578287,6.02502599,4.346537835,5.205149189,3.118752758,4.850068602,2.854347083,A型
10.05020861,1.333088533,3.752667564,0.093371248,1052.941176,19474.9,14282.3,0.020634921,4.743890602,4.143952969,8.023340525,7.815909291,8.754976078,6.65149684,8.210441678,6.704674998,3.222650379,6.68880495,4.682500216,6.369667094,4.663940717,5.527547699,3.425979426,5.177642003,3.153392914,A型
8.068185654,1.123269097,3.778880779,0.095091774,735.2941176,12651.2,9078.9,0.032304725,4.743890602,4.194461026,7.625619889,7.237172461,8.306212785,6.227966725,7.802960034,6.331413031,2.876646696,6.33669382,4.361865209,6.041633726,4.34396714,5.194220119,3.083034675,4.818569935,2.795506583,A型
9.181434599,1.120494112,4.091130281,0.081165253,970.5882353,18659.1,13545.1,0.019110379,4.743890602,4.050211417,8.006352204,7.644059034,8.701211731,6.634733069,8.212320117,6.709511767,3.087423591,6.693718965,4.6916327,6.361156404,4.654550976,5.495544968,3.359288052,5.096201672,3.083188655,A型
7.73000495,0.999294188,3.891312917,0.058625012,1052.941176,17658.7,13372.5,0.030406043,4.743890602,4.154882039,7.646613027,7.553425402,8.682460663,6.647653146,8.236162306,6.743895711,2.795206364,6.725084624,4.727350782,6.391461754,4.709610754,5.562367464,3.43561032,5.177642003,3.166024661,A型
26.10865557,1.584236341,5.59566225,0.190175491,321.7647059,11645.85,9675.61,0.372987478,4.492576174,6.022854628,7.007682154,7.585060693,8.329368668,6.28675142,7.806989048,6.064637643,3.234828883,5.902807616,3.788886193,5.418890186,3.733532103,4.547243242,2.343367479,3.992119907,1.929447977,A型
22.72845741,1.50841679,5.234189992,0.171095176,352.3529412,11669.34,9595.42,0.434599156,4.626107566,6.233935307,7.065883554,7.537224368,8.332225813,6.27750066,7.808194594,6.076066339,3.145436341,5.926840815,3.828451793,5.466008109,3.791085384,4.605333949,2.425605577,4.082932703,2.00971234,A型
22.47538678,1.511820204,5.193295485,0.163072831,423.5294118,13853.01,11392.66,0.306428571,4.626107566,6.051225325,7.232613016,7.710017001,8.503950927,6.446411755,7.978733486,6.254592825,3.275010298,6.10298679,3.996665682,5.645536368,3.965170279,4.777705174,2.587246929,4.266922317,2.172563661,A型
22.07075625,1.502964269,5.392200321,0.18619539,435.8823529,14153.91,11588.89,0.313236313,4.492576174,6.103450586,7.262865059,7.720599111,8.52141862,6.465074816,7.995190616,6.288240859,3.454138464,6.169321264,4.066993424,5.703277363,3.998445068,4.818527169,2.623881062,4.29567173,2.202616006,A型
23.47628745,1.552447497,5.232294857,0.166651992,372.9411765,12553.62,10348.34,0.315914489,4.626107566,5.978729823,7.129630623,7.626384821,8.412378248,6.344012141,7.868582948,6.146270597,3.18396707,5.983266037,3.882972632,5.526878824,3.839129558,4.672344659,2.485197675,4.139720059,2.056474106,A型
20.52740264,1.548732891,4.924769507,0.173708622,527.6470588,15825.61,12865.01,0.270077335,4.626107566,6.107865604,7.415529634,7.83916157,8.628607452,6.573051322,8.083755305,6.39452007,3.488656529,6.269700449,4.192855414,5.838869337,4.156225515,4.994159738,2.831070685,4.486726967,2.4431513,A型
22.81743825,1.662094824,4.89953348,0.159129142,334.7058824,10598.98,8703.18,0.283623056,4.743890602,5.726340704,6.985066989,7.489750513,8.24586265,6.155059954,7.663702607,5.942534946,2.945714052,5.80938754,3.724048673,5.355520572,3.702241945,4.535633613,2.362235963,4.031551539,1.98002055,A型
17.97179354,1.504953639,4.668866447,0.278642726,429.4117647,11586.1,9248.02,0.327109783,4.944561298,6.071987317,7.188063846,7.500193037,8.283506973,6.237684974,7.773461787,6.100758951,3.681225312,6.010327959,3.928843086,5.591663378,3.913085219,4.760898056,2.602062015,4.280715639,2.262208103,A型
22.25608967,1.58924997,5.075157106,0.177416592,383.5294118,12169.17,9959.45,0.346518987,4.626107566,6.071987317,7.130422075,7.601005226,8.374359358,6.292261075,7.81977388,6.118341822,3.228561726,5.980769157,3.891102758,5.522934046,3.870611696,4.681561314,2.493428174,4.167715667,2.134562543,A型
23.14502015,1.638472866,4.987443378,0.155584129,365.8823529,11795.23,9658.15,0.268488746,4.849251118,5.800909399,7.114472774,7.593064738,8.340277005,6.258738383,7.781330951,6.071510522,3.043485888,5.916230636,3.826294295,5.478482283,3.793320022,4.62494242,2.434339257,4.120611197,2.10598917,A型
0.998960276,0.863114251,1.317421496,0.510938145,767,4034.82,1395.89,0.134242401,7.201370944,5.400387145,7.407112393,5.190419787,6.264545553,4.425683323,6.019658838,5.012316504,3.382319401,5.32515858,3.80886466,5.734373001,4.175754083,5.138753873,3.10194564,4.860786157,2.741977937,S型
